,online_order,book_table,rate,votes,location,rest_type,approx_cost(for two people),menu_item,listed_in(type)
19687,1,0,3.6,38,32,5,300.0,9088,Delivery
19688,1,0,4.2,55,45,7,400.0,905,Delivery
19689,1,0,4.0,207,29,3,450.0,3728,Delivery
19690,1,0,3.4,6,0,6,200.0,7645,Delivery
19691,1,1,4.2,1700,45,0,650.0,2429,Delivery
19692,1,0,3.6,17,47,5,500.0,1445,Delivery
19693,1,0,3.9,102,3,4,400.0,9088,Delivery
19694,1,0,3.1,18,0,1,700.0,5223,Delivery
19695,1,0,3.3,12,49,5,200.0,973,Delivery
19696,1,0,3.7,35,0,5,300.0,4997,Delivery
19697,1,0,4.2,529,47,5,450.0,2008,Delivery
19698,1,0,3.4,23,3,6,300.0,3577,Delivery
19699,1,0,3.2,31,1,7,250.0,7322,Delivery
19700,1,1,4.2,179,32,1,800.0,7691,Delivery
19702,1,0,3.3,5,45,7,150.0,8969,Delivery
19703,1,0,4.3,245,45,5,600.0,2029,Delivery
19704,1,0,4.0,48,45,7,400.0,3123,Delivery
19705,1,0,3.3,13,4,7,300.0,3834,Delivery
19706,1,0,3.9,104,32,5,200.0,5582,Delivery
19707,1,0,4.0,85,0,5,400.0,4616,Delivery
19708,1,0,4.5,155,32,7,300.0,4958,Delivery
19709,0,0,4.2,3236,0,7,1600.0,9088,Delivery
19710,1,0,4.1,613,47,1,500.0,2562,Delivery
19711,1,0,3.5,221,0,7,400.0,587,Delivery
19712,1,0,3.7,666,29,1,650.0,557,Delivery
19713,1,0,3.6,15,0,5,250.0,2351,Delivery
19714,1,1,4.5,803,0,1,800.0,1791,Delivery
19715,1,0,3.0,74,77,1,500.0,8256,Delivery
19716,1,0,4.0,910,3,5,600.0,8826,Delivery
19717,1,0,3.9,42,32,5,500.0,5800,Delivery
19718,1,0,3.9,85,29,5,300.0,5252,Delivery
19719,1,0,4.1,55,29,0,600.0,8041,Delivery
19720,1,0,4.5,2608,45,7,500.0,1251,Delivery
19721,1,1,4.4,201,45,0,800.0,1076,Delivery
19722,1,0,3.8,62,0,5,300.0,2938,Delivery
19723,1,0,3.7,65,45,1,800.0,8254,Delivery
19724,1,0,3.8,23,45,4,400.0,2921,Delivery
19725,1,0,3.6,47,1,5,500.0,9088,Delivery
19726,1,0,3.6,21,32,5,150.0,5853,Delivery
19727,1,0,3.8,15,4,7,400.0,6826,Delivery
19729,1,0,4.1,205,45,5,250.0,452,Delivery
19730,1,0,3.7,328,0,6,500.0,8765,Delivery
19731,1,0,3.6,12,0,7,200.0,3604,Delivery
19732,1,0,3.8,268,3,3,400.0,7956,Delivery
19733,1,0,4.6,4675,47,7,1500.0,2720,Delivery
19734,1,1,4.2,488,45,0,800.0,5587,Delivery
19735,1,0,3.0,9,49,5,400.0,8773,Delivery
19737,1,0,3.8,151,32,4,350.0,1092,Delivery
19738,1,0,4.1,339,32,5,300.0,7659,Delivery
19739,1,1,4.3,4321,29,7,1600.0,4252,Delivery
19740,1,0,,0,32,7,350.0,3810,Delivery
19742,1,0,3.4,7,29,6,200.0,672,Delivery
19743,1,0,3.8,295,45,5,500.0,6072,Delivery
19744,1,0,3.6,47,32,6,100.0,9088,Delivery
19746,1,0,,0,0,5,250.0,7295,Delivery
19747,1,0,3.6,24,1,5,250.0,981,Delivery
19748,1,0,4.2,192,4,5,250.0,7128,Delivery
19749,1,0,4.0,108,32,5,500.0,6463,Delivery
19750,1,0,3.2,64,0,5,250.0,8673,Delivery
19751,1,0,4.0,36,0,7,300.0,849,Delivery
19752,1,0,,0,4,5,300.0,9088,Delivery
19753,1,0,4.2,53,45,4,400.0,3473,Delivery
19754,1,0,3.5,10,4,5,200.0,203,Delivery
19755,1,0,3.3,9,4,4,250.0,1033,Delivery
19757,1,0,3.7,25,0,5,300.0,5081,Delivery
19758,1,0,2.5,321,29,5,400.0,6093,Delivery
19759,1,0,3.8,23,0,5,300.0,2572,Delivery
19760,1,0,3.8,69,32,5,200.0,92,Delivery
19761,1,0,3.9,349,29,1,600.0,1179,Delivery
19762,1,0,3.7,28,0,5,500.0,9088,Delivery
19763,1,0,3.3,15,3,5,350.0,8311,Delivery
19764,1,0,3.9,34,0,5,350.0,7301,Delivery
19765,1,0,,0,45,5,200.0,5797,Delivery
19766,1,0,3.4,277,0,7,250.0,286,Delivery
19767,1,0,3.7,28,32,7,200.0,6082,Delivery
19768,1,0,3.5,13,0,7,100.0,9088,Delivery
19770,1,0,,0,4,5,300.0,2285,Delivery
19771,1,0,3.9,52,32,5,200.0,4831,Delivery
19772,1,0,4.0,186,47,7,500.0,4114,Delivery
19773,1,0,,0,29,4,300.0,25,Delivery
19774,1,0,3.1,42,0,5,800.0,1747,Delivery
19775,1,0,3.6,8,29,5,300.0,997,Delivery
19776,1,0,3.1,89,0,5,350.0,5260,Delivery
19777,1,0,,0,0,6,200.0,3137,Delivery
19778,1,0,3.9,121,1,5,250.0,457,Delivery
19779,1,1,4.2,1541,0,1,800.0,4310,Delivery
19780,1,0,3.6,241,49,5,300.0,9014,Delivery
19781,1,0,3.8,41,4,4,150.0,3257,Delivery
19782,1,0,3.5,16,45,7,300.0,3157,Delivery
19784,1,1,4.1,1064,32,2,1200.0,7730,Delivery
19786,1,0,3.6,64,0,5,350.0,5193,Delivery
19788,1,0,4.1,61,45,4,450.0,3106,Delivery
19789,1,0,3.9,171,0,5,300.0,6885,Delivery
19790,1,0,,0,49,1,400.0,1879,Delivery
19791,1,0,4.2,533,45,1,600.0,8804,Delivery
19792,1,0,3.4,4,4,1,500.0,6166,Delivery
19793,1,0,3.6,197,32,1,800.0,2409,Delivery
19794,1,0,3.9,212,32,1,500.0,3518,Delivery
19795,1,0,4.3,289,3,5,400.0,7261,Delivery
19796,1,0,3.0,82,1,5,300.0,4438,Delivery
19797,1,0,,0,32,5,200.0,7373,Delivery
19798,1,0,4.2,147,1,7,400.0,869,Delivery
19799,1,0,2.8,91,0,5,400.0,8999,Delivery
19800,1,0,3.7,11,3,5,250.0,1201,Delivery
19801,1,0,3.9,554,47,5,600.0,2032,Delivery
19802,1,0,3.6,36,45,5,300.0,8894,Delivery
19803,1,0,3.5,240,45,1,1000.0,2146,Delivery
19804,1,0,,0,48,5,200.0,2107,Delivery
19805,1,0,4.2,171,29,0,600.0,5557,Delivery
19806,1,1,3.9,74,0,1,700.0,3838,Delivery
19807,1,0,3.7,37,29,3,600.0,8235,Delivery
19808,1,0,3.5,17,0,5,200.0,279,Delivery
19809,1,0,3.6,28,4,4,250.0,5147,Delivery
19810,1,0,3.0,178,49,5,400.0,9088,Delivery
19811,1,0,3.9,386,29,5,600.0,6267,Delivery
19812,1,0,3.3,7,29,6,300.0,7406,Delivery
19813,1,0,3.1,6,0,6,400.0,7958,Delivery
19814,1,0,3.4,12,32,5,300.0,8376,Delivery
19815,1,0,3.4,17,32,5,100.0,2218,Delivery
19816,1,0,3.3,394,47,5,400.0,6376,Delivery
19817,1,0,3.3,8,0,6,250.0,183,Delivery
19818,1,0,3.7,54,32,5,400.0,2390,Delivery
19819,1,0,3.9,135,32,5,350.0,3309,Delivery
19820,1,0,3.6,140,3,5,200.0,827,Delivery
19821,1,0,3.2,19,0,5,400.0,6427,Delivery
19822,1,0,,0,0,3,300.0,3963,Delivery
19823,1,0,3.9,222,0,1,500.0,6903,Delivery
19824,1,0,4.3,480,45,0,450.0,927,Delivery
19825,1,0,3.9,93,32,5,200.0,6691,Delivery
19827,1,0,3.4,10,0,5,250.0,3481,Delivery
19828,1,0,3.9,441,0,5,500.0,1776,Delivery
19829,1,0,3.7,237,1,5,200.0,2047,Delivery
19830,1,0,3.5,11,45,7,100.0,3637,Delivery
19831,1,1,3.7,206,32,7,1000.0,4012,Delivery
19832,1,1,4.1,220,45,1,600.0,4025,Delivery
19833,1,0,4.1,91,29,7,500.0,7164,Delivery
19834,1,0,4.0,229,45,4,500.0,4697,Delivery
19835,1,0,,0,32,7,350.0,1047,Delivery
19836,1,0,,0,0,5,350.0,4986,Delivery
19837,1,0,,0,47,7,200.0,3955,Delivery
19838,1,1,4.3,1265,32,7,800.0,9088,Delivery
19839,1,0,4.2,600,47,4,900.0,892,Delivery
19840,1,0,,0,48,0,400.0,3162,Delivery
19841,1,0,3.7,28,45,6,600.0,2416,Delivery
19842,1,0,4.0,41,3,7,400.0,1080,Delivery
19843,1,0,3.9,69,45,7,150.0,6938,Delivery
19844,1,0,4.1,799,32,0,400.0,4082,Delivery
19845,1,0,3.6,14,46,8,400.0,3206,Delivery
19846,1,0,4.2,340,45,4,500.0,1400,Delivery
19847,1,0,3.6,27,0,7,100.0,3592,Delivery
19848,1,1,4.2,325,47,1,800.0,348,Delivery
19849,1,0,3.8,924,1,7,800.0,3023,Delivery
19850,1,0,3.9,113,29,5,200.0,9088,Delivery
19851,1,0,4.0,1310,29,1,750.0,7698,Delivery
19852,1,0,3.9,676,0,1,500.0,7782,Delivery
19853,1,0,3.8,156,32,1,450.0,9088,Delivery
19854,1,0,4.0,241,4,0,700.0,5707,Delivery
19855,1,0,4.0,131,0,4,230.0,5793,Delivery
19856,1,0,3.6,41,0,0,600.0,6244,Delivery
19857,1,0,3.6,23,47,3,500.0,3405,Delivery
19858,1,0,3.7,48,0,5,350.0,2760,Delivery
19859,1,0,4.0,190,29,3,650.0,7710,Delivery
19860,1,1,4.5,715,47,1,1500.0,1393,Delivery
19863,1,0,3.7,57,4,5,200.0,8363,Delivery
19864,1,0,3.1,320,29,1,700.0,2552,Delivery
19866,1,0,3.8,339,0,1,800.0,1624,Delivery
19867,1,0,3.6,12,4,5,100.0,9088,Delivery
19868,1,0,,0,4,4,100.0,7717,Delivery
19869,1,0,4.0,204,0,7,500.0,4345,Delivery
19870,1,0,3.5,177,0,5,500.0,3765,Delivery
19871,1,0,3.7,59,45,5,200.0,3749,Delivery
19872,1,0,3.6,90,47,5,500.0,5436,Delivery
19873,1,0,3.7,34,4,5,200.0,7627,Delivery
19874,1,0,3.7,37,29,1,800.0,4962,Delivery
19875,1,0,3.5,8,0,4,130.0,8106,Delivery
19877,1,0,,0,0,5,300.0,2206,Delivery
19878,1,0,3.7,16,32,5,100.0,532,Delivery
19879,1,0,3.1,25,1,0,900.0,1367,Delivery
19880,1,0,3.8,10,0,7,450.0,3801,Delivery
19881,1,0,4.1,193,32,4,300.0,4150,Delivery
19882,1,0,3.6,12,29,5,200.0,9088,Delivery
19883,1,0,3.8,55,32,5,250.0,864,Delivery
19884,1,1,4.4,3932,45,7,1600.0,844,Delivery
19886,1,0,3.9,237,45,5,200.0,5069,Delivery
19887,1,0,3.5,4,22,5,400.0,4822,Delivery
19888,1,0,4.0,468,32,1,600.0,4923,Delivery
19889,1,0,3.0,7,48,3,500.0,6945,Delivery
19890,1,0,4.0,328,1,0,700.0,8005,Delivery
19891,1,0,4.0,164,45,3,300.0,617,Delivery
19892,1,0,3.6,36,0,6,200.0,9088,Delivery
19893,1,0,2.9,24,0,5,250.0,474,Delivery
19894,1,0,3.8,62,0,5,300.0,6877,Delivery
19895,1,0,3.0,23,4,5,250.0,8145,Delivery
19896,1,0,3.4,7,1,5,500.0,4873,Delivery
19897,1,0,3.8,46,29,5,450.0,5589,Delivery
19898,1,0,3.8,44,47,3,500.0,8691,Delivery
19899,1,0,3.6,25,32,4,250.0,8188,Delivery
19901,1,0,3.2,49,45,5,300.0,3260,Delivery
19902,0,0,4.3,142,32,7,200.0,9088,Delivery
19903,1,0,4.4,944,45,0,900.0,7329,Delivery
19904,1,1,,0,45,1,900.0,5309,Delivery
19905,1,0,3.0,6,3,7,400.0,7249,Delivery
19907,1,1,4.2,153,1,0,600.0,8570,Delivery
19908,1,0,3.0,290,1,5,450.0,1317,Delivery
19909,1,1,4.2,1033,29,2,1100.0,6105,Delivery
19910,1,0,3.1,8,4,5,200.0,9088,Delivery
19911,1,0,3.4,6,29,5,300.0,3525,Delivery
19912,1,0,3.8,659,45,1,500.0,1854,Delivery
19913,1,0,3.4,9,0,5,600.0,3458,Delivery
19914,1,0,4.4,360,32,4,400.0,3147,Delivery
19915,1,0,3.8,22,45,0,600.0,1964,Delivery
19916,1,0,4.2,251,32,4,300.0,3204,Delivery
19917,1,0,3.9,97,0,5,1000.0,3217,Delivery
19918,1,0,,0,0,6,350.0,3102,Delivery
19919,1,1,4.1,459,29,1,700.0,3026,Delivery
19921,1,0,3.9,99,3,5,300.0,4608,Delivery
19922,1,0,3.2,908,45,1,600.0,2546,Delivery
19923,1,0,,0,0,5,200.0,4158,Delivery
19924,1,0,3.6,41,0,5,400.0,4474,Delivery
19925,1,0,3.7,386,0,5,400.0,5619,Delivery
19926,1,0,,0,32,5,400.0,8548,Delivery
19927,1,0,4.0,63,45,5,150.0,3972,Delivery
19928,1,0,3.6,207,45,1,500.0,309,Delivery
19929,1,1,4.1,590,29,2,1200.0,5480,Delivery
19930,1,0,3.8,75,43,7,200.0,415,Delivery
19931,1,1,4.1,1781,45,7,1200.0,4051,Delivery
19932,1,0,3.4,6,4,5,300.0,8770,Delivery
19933,1,0,3.1,6,49,5,300.0,9088,Delivery
19934,1,0,3.5,13,0,5,300.0,7593,Delivery
19935,1,0,2.7,123,1,5,200.0,5961,Delivery
19936,1,0,3.4,9,0,5,250.0,400,Delivery
19937,1,0,3.1,10,29,7,500.0,8663,Delivery
19938,1,0,3.4,16,89,1,800.0,5092,Delivery
19939,1,0,3.2,34,29,5,150.0,3898,Delivery
19940,1,0,3.8,257,40,3,300.0,5903,Delivery
19941,1,0,3.5,40,0,1,350.0,8152,Delivery
19942,1,0,3.9,153,29,7,400.0,2962,Delivery
19943,0,0,4.4,1830,32,5,200.0,9088,Delivery
19944,1,0,3.5,80,32,1,750.0,2564,Delivery
19945,1,0,3.4,14,0,5,300.0,3011,Delivery
19946,1,0,3.7,35,0,5,200.0,2043,Delivery
19947,1,0,3.8,265,47,1,650.0,2743,Delivery
19948,1,0,4.0,198,1,4,300.0,1423,Delivery
19951,1,0,3.6,60,49,1,700.0,2543,Delivery
19952,0,0,4.0,336,32,1,550.0,9088,Delivery
19953,1,0,3.8,208,0,7,400.0,9088,Delivery
19954,1,0,3.9,22,4,4,200.0,3949,Delivery
19955,1,0,3.7,22,3,3,400.0,1657,Delivery
19956,1,0,2.8,45,1,1,800.0,7069,Delivery
19957,1,0,3.5,888,47,1,650.0,1661,Delivery
19959,1,0,3.9,51,0,7,200.0,6931,Delivery
19960,1,0,3.7,54,4,0,600.0,9042,Delivery
19961,1,0,3.6,68,45,1,700.0,8850,Delivery
19962,1,0,2.6,60,0,0,900.0,3246,Delivery
19963,1,0,4.2,249,0,7,500.0,681,Delivery
19964,1,0,2.6,51,0,6,300.0,2483,Delivery
19965,1,0,3.3,6,4,5,100.0,572,Delivery
19966,1,1,4.1,446,32,7,1200.0,6970,Delivery
19967,1,0,2.8,165,3,5,450.0,5184,Delivery
19968,1,0,3.9,453,47,1,600.0,9088,Delivery
19969,1,0,3.1,7,0,5,400.0,8280,Delivery
19970,1,0,,0,0,7,400.0,7490,Delivery
19971,1,0,3.3,5,4,2,800.0,8243,Delivery
19972,1,1,4.2,344,45,1,700.0,9088,Delivery
19973,1,0,3.7,22,4,7,250.0,5888,Delivery
19974,1,0,3.9,74,32,1,800.0,5984,Delivery
19975,1,0,3.3,4,29,7,200.0,3124,Delivery
19976,1,0,3.0,36,0,5,200.0,2991,Delivery
19977,1,0,3.4,6,0,5,300.0,7204,Delivery
19978,1,0,4.4,658,32,7,600.0,8657,Delivery
19979,1,0,3.7,31,0,7,150.0,6536,Delivery
19980,1,0,4.2,265,32,0,700.0,346,Delivery
19981,1,0,3.4,5,0,7,300.0,4195,Delivery
19982,1,0,3.2,6,1,3,200.0,6801,Delivery
19984,1,0,3.6,28,0,4,450.0,545,Delivery
19985,1,0,3.7,43,29,5,500.0,9088,Delivery
19987,1,0,4.0,77,29,5,150.0,6246,Delivery
19988,1,0,2.9,42,0,5,250.0,151,Delivery
19989,1,0,3.8,171,29,5,250.0,6310,Delivery
19992,0,0,3.9,77,32,7,1200.0,9088,Delivery
19993,1,0,3.8,75,1,5,200.0,413,Delivery
19994,1,0,3.9,410,29,1,500.0,6599,Delivery
19995,1,1,4.5,1878,0,0,900.0,3261,Delivery
19996,1,0,3.6,27,29,1,600.0,6733,Delivery
19997,1,0,4.4,149,45,6,350.0,7169,Delivery
19998,1,0,,0,79,6,400.0,5737,Delivery
20000,1,0,,0,29,4,80.0,3595,Delivery
20001,1,1,4.3,2565,45,7,1200.0,8699,Delivery
20002,0,1,4.2,738,32,0,800.0,9088,Delivery
20003,1,1,4.4,385,45,2,1500.0,3083,Delivery
20004,1,0,4.2,166,45,5,300.0,4348,Delivery
20005,1,0,3.8,76,4,5,300.0,5729,Delivery
20006,1,0,3.9,128,49,1,500.0,4852,Delivery
20007,1,0,3.0,4,29,6,300.0,9088,Delivery
20008,1,0,4.0,137,32,5,350.0,8496,Delivery
20009,1,0,3.9,1139,45,1,500.0,4265,Delivery
20010,1,0,4.3,64,45,4,250.0,739,Delivery
20011,1,0,3.3,5,45,7,400.0,5200,Delivery
20012,1,0,3.8,614,0,0,600.0,6199,Delivery
20013,1,0,3.7,72,32,1,450.0,4288,Delivery
20014,1,0,3.9,181,29,4,400.0,2840,Delivery
20015,1,1,4.4,456,47,2,1500.0,7781,Delivery
20016,1,0,,0,32,5,300.0,9049,Delivery
20017,1,0,2.7,85,29,0,500.0,5567,Delivery
20018,1,0,4.0,76,43,5,300.0,7294,Delivery
20019,1,0,3.5,11,32,5,200.0,7031,Delivery
20020,1,0,2.8,19,32,5,300.0,4362,Delivery
20021,1,0,3.9,234,32,1,800.0,1535,Delivery
20022,1,0,3.3,13,0,3,400.0,4771,Delivery
20023,1,0,3.7,37,0,1,400.0,1693,Delivery
20024,1,0,3.3,13,29,5,300.0,4876,Delivery
20025,1,0,3.1,8,29,7,500.0,3775,Delivery
20027,1,0,3.6,20,47,3,600.0,5313,Delivery
20028,1,1,4.4,344,45,2,1000.0,704,Delivery
20031,1,0,3.9,14,32,1,600.0,1291,Delivery
20032,1,0,3.9,152,47,3,500.0,1511,Delivery
20033,1,0,3.9,392,47,1,750.0,817,Delivery
20034,1,0,2.5,35,4,5,200.0,5730,Delivery
20035,1,0,,0,0,7,200.0,1026,Delivery
20037,1,0,3.1,12,4,5,150.0,9088,Delivery
20038,1,0,3.7,55,29,5,200.0,6852,Delivery
20039,1,0,3.1,11,45,7,300.0,1322,Delivery
20040,1,0,3.2,7,0,5,400.0,3992,Delivery
20041,0,1,4.1,114,32,0,800.0,9088,Delivery
20042,1,0,3.1,59,0,5,400.0,8624,Delivery
20043,1,1,4.0,1017,29,7,1300.0,2203,Delivery
20044,1,0,3.8,145,1,0,700.0,6753,Delivery
20046,1,1,4.1,975,32,7,1500.0,6618,Delivery
20047,1,0,4.2,116,0,7,400.0,9088,Delivery
20048,1,0,3.6,41,0,3,500.0,2843,Delivery
20050,1,0,,0,32,7,150.0,6227,Delivery
20051,1,0,3.6,21,48,5,300.0,4799,Delivery
20052,1,0,3.8,41,47,5,200.0,1699,Delivery
20053,1,0,3.1,8,46,5,250.0,4353,Delivery
20054,1,0,3.8,18,32,4,150.0,5761,Delivery
20055,1,0,3.7,16,0,7,200.0,5831,Delivery
20057,1,0,3.7,514,4,0,600.0,7257,Delivery
20058,1,0,3.9,919,29,7,1000.0,2591,Delivery
20059,1,0,3.6,68,32,5,400.0,9088,Delivery
20062,1,0,3.9,157,89,1,450.0,7910,Delivery
20063,1,0,3.5,407,32,5,400.0,1886,Delivery
20065,1,1,4.0,1384,47,1,1100.0,4218,Delivery
20066,1,0,3.3,397,32,5,300.0,5734,Delivery
20067,1,0,4.1,464,0,0,500.0,8205,Delivery
20068,1,0,3.5,36,47,3,600.0,4509,Delivery
20070,1,0,3.9,203,0,5,300.0,5018,Delivery
20072,1,0,3.8,100,0,0,700.0,4563,Delivery
20073,1,1,4.2,2710,43,0,1000.0,7460,Delivery
20074,1,0,3.9,70,1,4,400.0,875,Delivery
20079,1,0,4.2,1061,45,0,800.0,5722,Delivery
20080,1,0,3.9,261,29,5,300.0,975,Delivery
20081,1,0,4.0,37,32,7,400.0,1050,Delivery
20082,1,0,3.6,8,32,7,200.0,3169,Delivery
20083,1,0,3.8,76,45,5,500.0,7668,Delivery
20086,1,0,,0,44,5,450.0,7651,Delivery
20088,1,0,4.0,23,0,5,400.0,920,Delivery
20089,1,0,3.4,30,0,5,300.0,6961,Delivery
20090,1,0,3.5,8,0,4,250.0,8172,Delivery
20091,1,0,3.8,57,0,5,300.0,1800,Delivery
20092,1,0,3.0,57,32,5,400.0,6951,Delivery
20093,0,0,4.2,128,32,3,400.0,9088,Delivery
20094,1,0,3.0,7,29,6,300.0,9088,Delivery
20095,1,0,3.1,13,1,0,400.0,6587,Delivery
20096,1,1,4.1,1244,45,1,600.0,9088,Delivery
20098,1,0,3.7,29,0,0,400.0,4048,Delivery
20099,1,0,,0,1,5,300.0,3674,Delivery
20100,1,1,4.0,791,29,1,1300.0,5593,Delivery
20101,1,0,4.0,99,29,5,250.0,9088,Delivery
20103,1,0,4.1,205,32,4,300.0,8194,Delivery
20104,1,0,3.7,26,0,5,400.0,3002,Delivery
20105,1,0,,0,0,0,200.0,678,Delivery
20106,1,0,2.9,95,0,3,700.0,8113,Delivery
20107,1,0,3.6,24,1,1,600.0,8539,Delivery
20108,1,0,4.4,7220,45,1,600.0,9088,Delivery
20109,1,0,3.7,45,48,7,300.0,860,Delivery
20110,1,0,,0,29,5,250.0,7213,Delivery
20111,1,0,3.5,29,47,7,400.0,8076,Delivery
20112,1,0,3.9,339,29,5,300.0,9088,Delivery
20114,1,0,3.4,13,32,5,400.0,1426,Delivery
20115,1,0,3.1,4,0,7,100.0,8373,Delivery
20117,1,0,3.5,23,32,5,300.0,4919,Delivery
20118,1,0,3.6,60,29,5,500.0,1566,Delivery
20120,1,0,3.4,22,0,6,500.0,6718,Delivery
20121,1,0,3.6,20,32,5,250.0,1233,Delivery
20122,1,0,3.8,149,45,1,600.0,8950,Delivery
20124,1,0,3.6,29,32,7,400.0,6494,Delivery
20125,1,0,4.1,140,29,1,800.0,31,Delivery
20127,1,0,4.1,130,32,0,650.0,8116,Delivery
20129,1,0,,0,32,6,300.0,476,Delivery
20131,1,0,2.6,208,29,1,650.0,140,Delivery
20132,1,0,3.4,6,0,5,300.0,8452,Delivery
20133,1,1,4.2,869,45,0,600.0,1655,Delivery
20134,1,1,4.0,350,1,1,1200.0,9088,Delivery
20136,1,0,3.2,23,0,6,600.0,1146,Delivery
20137,1,0,4.0,1782,32,5,200.0,61,Delivery
20138,1,0,3.4,6,29,5,500.0,2217,Delivery
20139,1,1,4.2,294,45,1,800.0,9088,Delivery
20140,1,0,4.1,56,45,5,500.0,3504,Delivery
20141,1,0,3.6,23,4,7,100.0,3614,Delivery
20142,1,0,3.9,257,0,1,500.0,1947,Delivery
20143,1,0,3.4,11,4,7,800.0,1913,Delivery
20144,1,0,,0,3,4,150.0,2915,Delivery
20145,1,0,3.3,6,29,5,300.0,2451,Delivery
20146,1,0,3.8,469,4,1,750.0,3195,Delivery
20149,1,0,3.4,65,46,5,350.0,4785,Delivery
20150,1,0,3.1,6,32,1,550.0,1637,Delivery
20151,1,1,4.0,150,42,1,1100.0,3365,Delivery
20152,1,0,3.9,187,48,5,400.0,9088,Delivery
20153,1,0,3.6,14,0,5,200.0,9088,Delivery
20154,1,0,4.3,326,32,1,400.0,9088,Delivery
20155,1,0,3.6,45,0,1,500.0,5542,Delivery
20156,1,0,3.2,12,32,4,200.0,2900,Delivery
20157,1,0,3.6,18,0,5,350.0,9088,Delivery
20161,0,1,3.6,570,32,1,800.0,9088,Delivery
20162,1,0,3.9,92,29,5,300.0,212,Delivery
20163,1,0,3.9,58,47,5,500.0,8462,Delivery
20164,1,0,3.4,7,22,5,300.0,5936,Delivery
20165,1,1,3.7,21,25,1,700.0,1970,Delivery
20166,1,0,,0,0,5,300.0,5948,Delivery
20167,1,0,4.2,1654,1,1,600.0,9088,Delivery
20168,1,0,3.8,90,1,0,650.0,2798,Delivery
20169,1,0,3.2,20,29,1,700.0,8664,Delivery
20171,1,0,4.0,41,4,4,250.0,1334,Delivery
20172,1,0,3.9,214,0,1,600.0,7880,Delivery
20173,1,0,4.3,319,4,5,100.0,5669,Delivery
20174,1,0,3.5,20,0,5,150.0,7303,Delivery
20175,1,0,4.0,62,46,5,400.0,5578,Delivery
20177,1,0,3.5,56,32,4,400.0,1328,Delivery
20178,1,1,4.0,235,45,1,800.0,7701,Delivery
20179,1,0,,0,0,5,200.0,9088,Delivery
20180,1,0,2.5,157,32,0,450.0,2606,Delivery
20182,1,0,,0,0,5,150.0,2911,Delivery
20183,1,0,3.8,42,47,5,400.0,8903,Delivery
20185,1,0,3.6,18,32,7,150.0,6539,Delivery
20186,1,0,3.7,20,0,5,300.0,228,Delivery
20188,1,1,4.1,553,32,1,900.0,6667,Delivery
20191,1,1,2.8,80,32,1,700.0,9088,Delivery
20192,1,0,,0,56,7,250.0,3004,Delivery
20193,1,0,4.2,296,1,5,350.0,9088,Delivery
20194,1,0,,0,32,5,300.0,9088,Delivery
20195,1,0,3.9,126,32,5,400.0,129,Delivery
20196,1,0,3.5,9,47,7,700.0,2267,Delivery
20197,1,1,4.1,401,45,7,1200.0,3067,Delivery
20198,1,1,4.1,1406,29,7,1100.0,3922,Delivery
20199,1,0,4.0,118,29,1,600.0,9088,Delivery
20200,1,0,3.7,46,32,5,200.0,9088,Delivery
20201,1,1,4.2,1432,29,1,800.0,9088,Delivery
20202,1,0,3.8,14,32,1,600.0,4837,Delivery
20203,1,0,4.0,70,47,4,400.0,9012,Delivery
20204,1,0,2.8,20,29,7,150.0,6219,Delivery
20205,1,0,3.6,74,45,5,600.0,5782,Delivery
20206,1,0,3.2,4,29,5,300.0,8739,Delivery
20207,1,0,3.9,778,45,1,750.0,8268,Delivery
20209,1,0,4.1,167,32,5,400.0,9088,Delivery
20210,1,1,3.9,488,0,0,700.0,2513,Delivery
20211,1,0,3.8,33,45,7,250.0,7360,Delivery
20212,1,0,2.8,102,3,5,350.0,8871,Delivery
20213,1,0,3.4,17,0,3,600.0,6322,Delivery
20214,1,0,3.7,179,0,5,400.0,9088,Delivery
20216,1,1,4.4,100,48,0,700.0,8755,Delivery
20217,1,0,4.1,600,3,5,400.0,9088,Delivery
20218,1,0,3.8,528,4,1,500.0,9088,Delivery
20219,1,0,3.7,259,45,1,750.0,2173,Delivery
20221,1,0,3.9,77,47,4,800.0,8023,Delivery
20222,1,0,4.6,233,32,0,400.0,9088,Delivery
20224,1,0,,0,32,5,300.0,9088,Delivery
20225,1,0,3.4,11,0,7,150.0,6258,Delivery
20226,1,0,3.8,210,49,1,600.0,5949,Delivery
20227,0,1,4.1,2312,32,1,950.0,9088,Delivery
20230,1,0,4.6,1024,47,7,550.0,6772,Delivery
20231,1,0,3.5,15,0,6,200.0,9088,Delivery
20232,1,0,3.8,273,0,1,900.0,4140,Delivery
20233,1,0,3.7,24,45,5,500.0,2573,Delivery
20234,1,0,3.8,125,0,5,400.0,9088,Delivery
20235,1,1,4.2,1368,47,2,1400.0,6434,Delivery
20239,1,0,3.7,83,29,5,400.0,2262,Delivery
20240,1,0,3.9,64,45,5,300.0,6685,Delivery
20243,1,0,3.2,5,4,5,100.0,9088,Delivery
20244,1,0,4.1,1114,45,1,750.0,9088,Delivery
20245,0,0,3.3,16,0,5,,9088,Delivery
20246,1,0,,0,3,7,400.0,2794,Delivery
20247,1,0,,0,0,7,200.0,5335,Delivery
20248,1,0,,0,45,3,700.0,6822,Delivery
20249,1,0,4.1,295,0,1,700.0,9088,Delivery
20251,1,0,3.8,42,1,5,300.0,5221,Delivery
